ID PUNTO DE VENTA,PUNTO DE VENTA,ID SAP,PAÍS,ID REGIONAL,REGIONAL,DEPARTAMENTO,ID CIUDAD,CIUDAD,CEDI,ID ZONA,LATITUD,LONGITUD,ID CANAL,CANAL,ID SUBCANAL,SUBCANAL,ID TIPOLOGÍA,TIPOLOGÍA,ID CADENA,CADENA,ID SEGMENTO,SEGMENTO,ESTADO,DIRECCIÓN,ID BARRIO,BARRIO,CLIENTE ID,CLIENTE,ESTADO ASOC CLIENTE,ID LAB
2273841,MERKAHORRO DELICIAS,2971070506.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,,,7.0831129,-73.1224098,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,KR 15 104 B 19 23 TORRE SEVILL,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971070506.0
2272750,MERKAHORRO DELICIAS,2971070506.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,,,200.0,200.0,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971070506.0
2271449,MERKAHORRO EXPRESS,2971083484.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,,,200.0,200.0,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971083484.0
2273842,MERKAHORRO EXPRESS,2971083484.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,,,7.113252,-73.132627,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,KR 6 43 04,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971083484.0
2272751,MERKAHORRO EXPRESS,2971083484.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,HIPINTO BUCARAMANGA,,7.128442,-73.119803,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312427,B,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 6 43 04,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971083484.0
2271450,MERKAHORRO LA 14,106058964.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5308,GIRARDOTA,,,200.0,200.0,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106058964.0
2272752,MERKAHORRO LA 14,106058964.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5308,GIRARDOTA,POSTOBON BELLO,,6.355115,-75.49518,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312430,E,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 28 45 41,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106058964.0
2273843,MERKAHORRO LA 14,106058964.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5308,GIRARDOTA,,,6.355115,-75.49518,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,KR 28 45 41,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106058964.0
2273844,MERKAHORRO LA 21,2971068703.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,,,7.127562,-73.12443,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,KR 21 21 12,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971068703.0
2272808,MERKAHORRO LA 21,2971068703.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,HIPINTO BUCARAMANGA,,7.12765,-73.124502,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312431,A,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 21 21 12,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971068703.0
2271455,MERKAHORRO LA 21,2971068703.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,,,200.0,200.0,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971068703.0
2273845,MERKAHORRO LA JOYA,2971083483.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,HIPINTO BUCARAMANGA,,7.129022,-73.120097,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312427,B,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 39 3 03,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971083483.0
2273846,MERKAHORRO PALOGORDO,2971068019.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,,,6.985565,-73.052358,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,CL 9 4 95,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971068019.0
2272809,MERKAHORRO PALOGORDO,2971068019.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,,,200.0,200.0,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971068019.0
2271456,MERKAHORRO PALOGORDO,2971068019.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,HIPINTO BUCARAMANGA,,6.985565,-73.052358,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312431,A,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 9 4 95,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971068019.0
2272810,MERKAHORRO POBLADO,2971068704.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,,,200.0,200.0,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971068704.0
2271457,MERKAHORRO POBLADO,2971068704.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,HIPINTO BUCARAMANGA,,7.074182,-73.168568,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312431,A,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 43 23 110,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971068704.0
2273847,MERKAHORRO POBLADO,2971068704.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,,,7.074143,-73.168543,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,CL 43 23 110,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971068704.0
2273848,MERKAHORRO PROVENZA,2971068702.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,HIPINTO BUCARAMANGA,,7.085465,-73.115922,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312431,A,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 105 21 77,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971068702.0
2271458,MERKAHORRO VEGAS,106051964.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5088,BELLO,,,200.0,200.0,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106051964.0
2272829,MERKAHORRO VEGAS,106051964.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5088,BELLO,POSTOBON BELLO,,6.343102,-75.510519,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 56 43 159,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106051964.0
2273849,MERKAHORRO VEGAS,106051964.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5088,BELLO,,,6.343102,-75.510519,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,KR 56 43 159,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106051964.0
2272830,MERKAHORRO.,106054829.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5079,BARBOSA,,,200.0,200.0,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106054829.0
2273850,MERKAHORRO.,106054829.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5079,BARBOSA,,,6.436176,-75.331566,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,KR 14 11 18,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106054829.0
2271459,MERKAHORRO.,106054829.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5079,BARBOSA,POSTOBON BELLO,,6.436176,-75.331566,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 14 11 18,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106054829.0
2273851,MERKANDO EXPRESS RB.,8337009389.0,COLOMBIA,39380005,CENTRO NORTE,CUNDINAMARCA,25269,FACATATIVÁ,CEDI MADRID,,4.8093382,-74.3451439,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 2A ESTE 7 17,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,8337009389.0
2273852,MERKASUPER,426026364.0,COLOMBIA,39380005,CENTRO NORTE,CUNDINAMARCA,25817,TOCANCIPÁ,CEDI ZIPAQUIRA,,4.96374,-73.9335891,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,VRD VERGANZO SECTOR TOLIMA SANJUANI,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,426026364.0
2273853,MERKASUR,422089959.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASCOL SUR,,4.539222,-74.146305,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312427,B,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,DG 77A SUR 18D 74,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422089959.0
2273854,MERKATELL S A S.,422177741.0,COLOMBIA,39380001,CENTRO SUR,CUNDINAMARCA,25754,SOACHA,GASCOL SUR,,4.5925239,-74.2051879,9256,SUPERETES,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,DG 37 SUR 18 78,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422177741.0
2272831,MERKATELL S.A.S,422191236.0,COLOMBIA,39380001,CENTRO SUR,CUNDINAMARCA,25754,SOACHA,,,200.0,200.0,7761,MINIMERCADOS,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422191236.0
2271460,MERKATELL S.A.S,422191236.0,COLOMBIA,39380001,CENTRO SUR,CUNDINAMARCA,25754,SOACHA,GASCOL SUR,,4.585118,-74.19935,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 33 0 ESTE 61,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422191236.0
2273855,MERKATELL S.A.S,422191236.0,COLOMBIA,39380001,CENTRO SUR,CUNDINAMARCA,25754,SOACHA,,,4.585118,-74.19935,7761,MINIMERCADOS,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,CL 33 0 ESTE 61,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422191236.0
2273856,MERKAVALEN,421084981.0,COLOMBIA,39380005,CENTRO NORTE,BOGOTA D.C,11001,BOGOTÁ,GASCOL CENTRO,,4.494123,-74.1096685,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,DG 98 A 9 A 10 ESTE,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,421084981.0
2280164,MERKAVALLE,103097345.0,COLOMBIA,39380003,OCCIDENTE,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,POSTOBON YUMBO,,3.4381275,-76.4684239,7761,MINIMERCADOS,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 84 20A 105,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,103097345.0
2271451,MERKAVALLE,103133307.0,COLOMBIA,39380003,OCCIDENTE,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,,,200.0,200.0,7761,MINIMERCADOS,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,103133307.0
2273857,MERKAVALLE,103133307.0,COLOMBIA,39380003,OCCIDENTE,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,,,3.474927,-76.4777889,7761,MINIMERCADOS,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,CL 84 2A 105,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,103133307.0
2272832,MERKAVALLE,103133307.0,COLOMBIA,39380003,OCCIDENTE,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,POSTOBON YUMBO,,3.474927,-76.4777889,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312427,B,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 84 2A 105,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,103133307.0
2271452,MERKE AL COSTO,422078235.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASCOL SUR,,4.626601,-74.190761,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 88C 59 04 SUR,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422078235.0
2272833,MERKE AL COSTO,422078235.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,200.0,200.0,7761,MINIMERCADOS,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422078235.0
2273858,MERKE AL COSTO,422078235.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,4.626601,-74.190761,7761,MINIMERCADOS,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,KR 88C 59 04 SUR,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422078235.0
2273859,MERKE BUENO.,422184647.0,COLOMBIA,39380001,CENTRO SUR,CUNDINAMARCA,25754,SOACHA,GASCOL SUR,,4.573702,-74.182307,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 41 31 C ESTE 05,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422184647.0
2272834,MERKE HOGAR LA SEXTA,422169218.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,200.0,200.0,7761,MINIMERCADOS,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422169218.0
2273860,MERKE HOGAR LA SEXTA,422169218.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,4.5422634,-74.0934502,7761,MINIMERCADOS,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,KR 6 ESTE 47 03 SUR,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422169218.0
2271453,MERKE HOGAR LA SEXTA,422169218.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASCOL SUR,,4.5422634,-74.0934502,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 6 ESTE 47 03 SUR,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422169218.0
2271454,MERKE MAS FACIL,227007613.0,COLOMBIA,39380005,CENTRO NORTE,BOGOTA D.C,11001,BOGOTÁ,,,200.0,200.0,9256,SUPERETES,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,227007613.0
2272835,MERKE MAS FACIL,227007613.0,COLOMBIA,39380005,CENTRO NORTE,BOGOTA D.C,11001,BOGOTÁ,LUX CEDI LA 80,,4.7561215,-74.0994753,9256,SUPERETES,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 114 151 D 83,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,227007613.0
2273861,MERKE MAS FACIL,227007613.0,COLOMBIA,39380005,CENTRO NORTE,BOGOTA D.C,11001,BOGOTÁ,,,4.7561215,-74.0994753,9256,SUPERETES,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,KR 114 151 D 83,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,227007613.0
2273862,MERKE MAX FACIL II,227037688.0,COLOMBIA,39380005,CENTRO NORTE,BOGOTA D.C,11001,BOGOTÁ,LUX CEDI LA 80,,4.7349991,-74.0978069,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 132 102A 09,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,227037688.0
2271607,MERKE PAISA LA 33,106017633.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,,,200.0,200.0,224426,GRANDES CUENTAS,285353,CONSUMO,308956,NO APLICA   ,267811,CONSUMO (MEDELLIN),280263,CONSUMO,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106017633.0
2272874,MERKE PAISA LA 33,106017633.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,LUX CEDI LA 80,,6.2399176,-75.5820535,224426,GRANDES CUENTAS,285353,CONSUMO,308956,NO APLICA   ,267811,CONSUMO (MEDELLIN),280263,CONSUMO,ACTIVO,CL 34 64A 63,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106017633.0
2273863,MERKE PAISA LA 33,106017633.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,,,6.2399176,-75.5820535,224426,GRANDES CUENTAS,285353,CONSUMO,308956,NO APLICA   ,267811,CONSUMO (MEDELLIN),280263,CONSUMO,INACTIVO,CL 34 64A 63,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106017633.0
2272875,MERKEPAISA CALDAS,106005073.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5129,CALDAS,POSTOBON BELLO,,6.093943,-75.63619517,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 50 125S234,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106005073.0
2271608,MERKEPAISA CALDAS,106005073.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5129,CALDAS,,,200.0,200.0,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106005073.0
2273864,MERKEPAISA CALDAS,106005073.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5129,CALDAS,,,6.093943,-75.63619517,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,KR 50 125S234,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106005073.0
2272876,MERKEPAISA EXPRESS,106013081.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5631,SABANETA,POSTOBON BELLO,,6.154867833,-75.60851533,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 43A 60B SUR 75,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106013081.0
2271609,MERKEPAISA EXPRESS,106013081.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5631,SABANETA,,,200.0,200.0,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106013081.0
2273865,MERKEPAISA EXPRESS,106013081.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5631,SABANETA,,,6.154867833,-75.60851533,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,KR 43A 60B SUR 75,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106013081.0
2272877,MERKEPAISA SABANETA,106005072.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5631,SABANETA,POSTOBON BELLO,,6.1792444,-75.585255,224426,GRANDES CUENTAS,285353,CONSUMO,308956,NO APLICA   ,267811,CONSUMO (MEDELLIN),280263,CONSUMO,ACTIVO,KR 45 69 SUR 25 LC 123,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106005072.0
2273866,MERKEPAISA SABANETA,106005072.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5631,SABANETA,,,6.1792444,-75.585255,224426,GRANDES CUENTAS,285353,CONSUMO,308956,NO APLICA   ,267811,CONSUMO (MEDELLIN),280263,CONSUMO,INACTIVO,KR 45 69 SUR 25 LC 123,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106005072.0
2271610,MERKEPAISA SABANETA,106005072.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5631,SABANETA,,,200.0,200.0,224426,GRANDES CUENTAS,285353,CONSUMO,308956,NO APLICA   ,267811,CONSUMO (MEDELLIN),280263,CONSUMO,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106005072.0
2273867,MERKMAS,422197006.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASCOL SUR,,4.5841669,-74.1257735,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 42 SUR 27 56,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422197006.0
2273868,MERKMIOS,227025559.0,COLOMBIA,39380005,CENTRO NORTE,BOGOTA D.C,11001,BOGOTÁ,LUX CEDI LA 80,,4.721219,-74.1210948,9256,SUPERETES,286927,AUTOSERVICIOS,312431,A,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 80 114 49,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,227025559.0
2272898,MERKPAISA CONSUMO,112006640.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5615,RIONEGRO,LUX CEDI LA 80,,6.153099,-75.375137,224426,GRANDES CUENTAS,285353,CONSUMO,308956,NO APLICA   ,267811,CONSUMO (MEDELLIN),280263,CONSUMO,ACTIVO,KR 51 NØ48 35,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,112006640.0
2273869,MERKPAISA CONSUMO,112006640.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5615,RIONEGRO,,,6.1578041,-75.3726778,224426,GRANDES CUENTAS,285353,CONSUMO,308956,NO APLICA   ,267811,CONSUMO (MEDELLIN),280263,CONSUMO,INACTIVO,KR 51 NØ48 35,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,112006640.0
2271611,MERKPAISA CONSUMO,112006640.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5615,RIONEGRO,,,200.0,200.0,224426,GRANDES CUENTAS,285353,CONSUMO,308956,NO APLICA   ,267811,CONSUMO (MEDELLIN),280263,CONSUMO,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,112006640.0
2271612,MERQUE KENEDY,2971079963.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,HIPINTO BUCARAMANGA,,7.1536281,-73.1358921,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 12 20N 07 KENEDY,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971079963.0
2272899,MERQUE KENEDY,2971079963.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,,,200.0,200.0,7761,MINIMERCADOS,286927,AUTOSERVICIOS,308956,NO APLICA   ,98694,AUTOSERVICIOS,308921,NO APLICA,INACTIVO,SIN DIRECCION- INACTIVO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971079963.0
