ID REGISTRO,ID PUNTO DE VENTA,NOMBRE PV,ID ASESOR,NOMBRE ASESOR,FECHA VISITA,ENCUESTA ID,NOMBRE ENCUESTA,SECCION,ORDEN SECCION,PRODUCTO,FRECUENCIA_CONSUMO,PRECIO_ADECUADO,LE_GUSTO_PRODUCTO,FECHA_VENCIMIENTO,CANTIDAD_VENDIDA,CANT_PROXIMA_VENCER
54789199,2273715,MERCACENTRO 2000 NO 4,179163,MERCADERISTA CENTRO SUR 1,2024-03-30,25111,FECHAS CORTAS,SNACKS,10,MANÍ SAL 180 GR 12 UND CAJA,,,,2024-04-25,0,3
54790749,2275916,SUPERMERCADO PREMIUM,179166,IMPULSO CENTRO NORTE 2,2024-03-30,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SOLUBLE POLVO 85 GR,,,,2024-04-19,0,8
54791546,2273108,MAXIOFERTAS ESTRELLA PARQUE,179160,MERCADERISTA ANTIOQUIA 1,2024-03-30,25111,FECHAS CORTAS,ADEREZOS,1,VINAGRETA 200 GR,,,,2024-03-30,0,0
54794968,2273215,FERNANDO ARGIRO PINO BARRERA,179160,MERCADERISTA ANTIOQUIA 1,2024-03-30,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-04-24,0,1
54799116,2270511,F1 LA DESPENZA LA CABAÑA,179171,IMPULSO CENTRO SUR 4,2024-04-01,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA PERA 90 GR,,,,2024-04-04,0,1
54799685,2270532,F1 MERCA FULL NUEVO MUZU,179163,MERCADERISTA CENTRO SUR 1,2024-04-01,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-04-11,0,3
54809110,2270340,PARRA ISAZA GRUPO INVERSIONISTA S A,179180,IMPULSO SANTANDER 4,2024-04-01,25111,FECHAS CORTAS,SALSAS,9,SALSA BBQ 400 GR,,,,2024-04-06,0,7
54820513,2273475,PREMIUM COLINA,179183,MERCADERISTA CENTRO NORTE 3,2024-04-02,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-17,0,15
54831790,2271282,F1 LIDER AZUCENA,179163,MERCADERISTA CENTRO SUR 1,2024-04-02,25111,FECHAS CORTAS,ADEREZOS,1,VINAGRETA 200 GR,,,,2024-05-14,0,2
54842004,2275486,SUPERMERCADO EL CHAMO LELG,179163,MERCADERISTA CENTRO SUR 1,2024-04-03,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-30,0,5
54847778,2273587,SERVIALCOSTO SERVIALCOSTO,179163,MERCADERISTA CENTRO SUR 1,2024-04-03,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-03-23,0,15
54885882,2270429,EL ABASTECEDOR.,179160,MERCADERISTA ANTIOQUIA 1,2024-04-05,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-04-30,0,1
54889522,2273681,MEGATIENDA LO NUESTRO,179172,IMPULSO COSTA 1,2024-04-05,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 400 GR,,,,2024-04-15,0,8
54889742,2271287,ARAMAR SUPERMERCADOS S A S.,179180,IMPULSO SANTANDER 4,2024-04-05,25111,FECHAS CORTAS,SALSAS,9,SALSA BBQ 400 GR,,,,2024-04-30,0,12
54889842,2273470,PREMIUM CAMACHO,179183,MERCADERISTA CENTRO NORTE 3,2024-04-05,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-29,0,38
54893379,2271256,EURO FRONTERA,179160,MERCADERISTA ANTIOQUIA 1,2024-04-05,25111,FECHAS CORTAS,SNACKS,10,MANÍ LIMÓN 35 GR 8 UND CAJA,,,,2024-04-05,0,0
54895093,2275598,SUPERMERCADOS ECO SAS,179163,MERCADERISTA CENTRO SUR 1,2024-04-05,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 170 GR,,,,2024-05-29,0,48
54895982,2273424,MALOKA AUTOTOSERVICIO,179160,MERCADERISTA ANTIOQUIA 1,2024-04-05,25111,FECHAS CORTAS,SALSAS,9,SALSA BBQ 400 GR,,,,2024-05-05,0,2
54897453,2273690,MEGATIENDAS UNION,179172,IMPULSO COSTA 1,2024-04-05,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 400 GR,,,,2024-04-14,0,30
54903593,2272468,SUPERMERCADO MI TIA Y YO,179178,IMPULSO SANTANDER 2,2024-04-06,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SOLUBLE POLVO 85 GR,,,,2024-04-19,0,18
54909270,2270432,EL LIDER ESTRADA,179171,IMPULSO CENTRO SUR 4,2024-04-06,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA 25 UND,,,,2024-04-24,0,5
54918510,2272725,MEGATIENDAS - 20401 ALKARAWI,179172,IMPULSO COSTA 1,2024-04-06,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 400 GR,,,,2024-04-14,0,10
54930135,2270360,SUPERMERCADOS LA CAN.,179180,IMPULSO SANTANDER 4,2024-04-08,25111,FECHAS CORTAS,SALSAS,9,SALSA BBQ 400 GR,,,,2024-04-19,0,24
54930925,2273289,INVERSIONES LOGROS SA,179160,MERCADERISTA ANTIOQUIA 1,2024-04-08,25111,FECHAS CORTAS,SNACKS,10,MIX DE ARANDANOS 160 GR 12 UND CAJA,,,,2024-05-07,0,12
54948188,2271278,F1 COORATIENDAS PRIMAVERA,179163,MERCADERISTA CENTRO SUR 1,2024-04-09,25111,FECHAS CORTAS,SNACKS,10,MANÍ LIMÓN 150 GR 12 UND CAJA,,,,2024-05-23,0,4
54960905,2271265,EURO NIQUIA,179160,MERCADERISTA ANTIOQUIA 1,2024-04-09,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-04-16,0,1
54968884,2271220,EL ARROZAL Y CIA SCA,179171,IMPULSO CENTRO SUR 4,2024-04-10,25111,FECHAS CORTAS,SNACKS,10,MANÍ SAL 180 GR 12 UND CAJA,,,,2024-05-30,0,4
54972627,2275061,SUPERMERCADO LOS ANG.,179160,MERCADERISTA ANTIOQUIA 1,2024-04-10,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-05-25,0,1
54974050,2275289,SUPERMERCADO SURTICENTRO,179183,MERCADERISTA CENTRO NORTE 3,2024-04-10,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-05-30,0,50
54974050,2275289,SUPERMERCADO SURTICENTRO,179183,MERCADERISTA CENTRO NORTE 3,2024-04-10,25111,FECHAS CORTAS,CONDIMENTOS,6,BICARBONATO 50 GR,,,,2024-05-10,0,5
54977513,2275768,SUPERMERCADO BETE EL CONTENTO,179178,IMPULSO SANTANDER 2,2024-04-10,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-04-25,0,16
54995006,2270129,ARROYAVE AUTOSERVICIO.,179166,IMPULSO CENTRO NORTE 2,2024-04-11,25111,FECHAS CORTAS,SALSAS,9,SALSA BBQ 180 GR,,,,2024-06-14,0,2
54997626,2269907,AUTOSERVICIO UNO A,180026,IMPULSO CENTRO NORTE 3,2024-04-11,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-01,0,1
55010751,2271285,F1 MERCA HOGAR DEL SUR PATIO BONITO,179163,MERCADERISTA CENTRO SUR 1,2024-04-12,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-28,0,38
55014401,2271278,F1 COORATIENDAS PRIMAVERA,179163,MERCADERISTA CENTRO SUR 1,2024-04-12,25111,FECHAS CORTAS,SNACKS,10,MANÍ LIMÓN 150 GR 12 UND CAJA,,,,2024-05-12,0,3
55015948,2273289,INVERSIONES LOGROS SA,179160,MERCADERISTA ANTIOQUIA 1,2024-04-12,25111,FECHAS CORTAS,SNACKS,10,MIX DE ARANDANOS 160 GR 12 UND CAJA,,,,2024-05-23,0,13
55021447,2273470,PREMIUM CAMACHO,179183,MERCADERISTA CENTRO NORTE 3,2024-04-12,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-17,0,50
55028679,2272468,SUPERMERCADO MI TIA Y YO,179178,IMPULSO SANTANDER 2,2024-04-13,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SOLUBLE POLVO 85 GR,,,,2024-04-19,0,18
55036305,2273367,LA CANASTA EL CARMELO,179175,IMPULSO OCCIDENTE 3,2024-04-13,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SELECTO MOLIDO 454 GR,,,,2024-04-27,0,3
55037380,2273009,INVERSIONES COLMERCADOS S A S,179168,IMPULSO CENTRO SUR 1,2024-04-13,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-30,0,24
55049285,2274939,SERVIMERCAR,179163,MERCADERISTA CENTRO SUR 1,2024-04-15,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-04-22,0,1
55051223,2269850,AUTOSERVICIO EL PERDOMO S.A.S.,179168,IMPULSO CENTRO SUR 1,2024-04-15,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-21,0,78
55051274,2269850,AUTOSERVICIO EL PERDOMO S.A.S.,179169,IMPULSO CENTRO SUR 2,2024-04-15,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-31,0,78
55056554,2270349,SUPERMERCADO MERCAFULL,179163,MERCADERISTA CENTRO SUR 1,2024-04-15,25111,FECHAS CORTAS,SALSAS,9,MERMELADA DE PIÑA 200 GR,,,,2024-04-21,0,21
55076056,2273470,PREMIUM CAMACHO,179183,MERCADERISTA CENTRO NORTE 3,2024-04-16,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-17,0,56
55107458,2270360,SUPERMERCADOS LA CAN.,179180,IMPULSO SANTANDER 4,2024-04-18,25111,FECHAS CORTAS,SNACKS,10,MANÍ LIMÓN 35 GR 8 UND CAJA,,,,2024-05-31,0,24
55109297,2270360,SUPERMERCADOS LA CAN.,179180,IMPULSO SANTANDER 4,2024-04-18,25111,FECHAS CORTAS,SNACKS,10,MANÍ LIMÓN 150 GR 12 UND CAJA,,,,2024-05-31,0,15
55111629,2270360,SUPERMERCADOS LA CAN.,179180,IMPULSO SANTANDER 4,2024-04-18,25111,FECHAS CORTAS,SNACKS,10,MANÍ LIMÓN 35 GR 8 UND CAJA,,,,2024-05-31,0,15
55114521,2270349,SUPERMERCADO MERCAFULL,179163,MERCADERISTA CENTRO SUR 1,2024-04-18,25111,FECHAS CORTAS,SALSAS,9,MERMELADA DE PIÑA 200 GR,,,,2024-04-21,0,21
55115042,2270613,ALMACENES PARAISO S A -BIC #4,179180,IMPULSO SANTANDER 4,2024-04-18,25111,FECHAS CORTAS,SALSAS,9,MERMELADA DE PIÑA 200 GR,,,,2024-04-27,0,12
55121481,2270616,ALMACENES PARAISO S A -BIC #2,179180,IMPULSO SANTANDER 4,2024-04-18,25111,FECHAS CORTAS,SNACKS,10,MANÍ SAL 180 GR 12 UND CAJA,,,,2024-05-31,0,48
55126698,2273475,PREMIUM COLINA,179183,MERCADERISTA CENTRO NORTE 3,2024-04-19,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 400 GR,,,,2024-05-21,0,4
55127319,2270642,COMERCIALIZADORA MONTES DE COLOMBIA,179178,IMPULSO SANTANDER 2,2024-04-19,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA PERA 90 GR,,,,2024-05-01,0,8
55128489,2271285,F1 MERCA HOGAR DEL SUR PATIO BONITO,179163,MERCADERISTA CENTRO SUR 1,2024-04-19,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-28,0,27
55131709,2271278,F1 COORATIENDAS PRIMAVERA,179163,MERCADERISTA CENTRO SUR 1,2024-04-19,25111,FECHAS CORTAS,SNACKS,10,MANÍ LIMÓN 35 GR 8 UND CAJA,,,,2024-05-19,0,3
55131734,2273874,MERVELEZ S.A.S,179160,MERCADERISTA ANTIOQUIA 1,2024-04-19,25111,FECHAS CORTAS,ADEREZOS,1,VINAGRETA 200 GR,,,,2024-04-19,0,0
55131734,2273874,MERVELEZ S.A.S,179160,MERCADERISTA ANTIOQUIA 1,2024-04-19,25111,FECHAS CORTAS,SNACKS,10,MANÍ SAL 180 GR 12 UND CAJA,,,,2024-04-27,0,8
55136951,2270322,INVERCOMER DEL CARIBE S A S,179173,IMPULSO COSTA 2,2024-04-19,25111,FECHAS CORTAS,ADEREZOS,1,VINAGRETA 200 GR,,,,2024-04-19,0,0
55153306,2271078,ALMACENES PARAISO SA 1,179180,IMPULSO SANTANDER 4,2024-04-20,25111,FECHAS CORTAS,SALSAS,9,MERMELADA DE PIÑA 200 GR,,,,2024-04-28,0,2
55157720,2270615,ALMACENES PARAISO S A -BIC #11,179180,IMPULSO SANTANDER 4,2024-04-20,25111,FECHAS CORTAS,SALSAS,9,MERMELADA DE PIÑA 200 GR,,,,2024-04-16,0,10
55163273,2273469,PREMIUM BATAN,179183,MERCADERISTA CENTRO NORTE 3,2024-04-22,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-05-22,0,10
55164175,2274939,SERVIMERCAR,179163,MERCADERISTA CENTRO SUR 1,2024-04-22,25111,FECHAS CORTAS,SALSAS,9,SALSA BBQ 180 GR,,,,2024-05-24,0,1
55166895,2273786,MERCAFAMILIAR LAS PALMAS S.A.S,179155,IMPULSO OCCIDENTE 1,2024-04-22,25111,FECHAS CORTAS,SNACKS,10,MANI CROCANTE 20 GR 12 UND CAJA,,,,2024-05-13,0,15
55178722,2275059,SUPERMERCADO LEFRADE,179163,MERCADERISTA CENTRO SUR 1,2024-04-22,25111,FECHAS CORTAS,ADEREZOS,1,VINAGRE BLANCO 500 ML,,,,2024-04-17,0,2
55188825,2271287,ARAMAR SUPERMERCADOS S A S.,179180,IMPULSO SANTANDER 4,2024-04-23,25111,FECHAS CORTAS,SALSAS,9,SALSA BBQ 400 GR,,,,2024-05-16,0,2
55192519,2273470,PREMIUM CAMACHO,179183,MERCADERISTA CENTRO NORTE 3,2024-04-23,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-23,0,50
55201588,2275762,SUPERMERCADO BELALCAZAR # 3,179185,MERCADERISTA OCCIDENTE 2,2024-04-24,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-05-17,0,8
55210323,2275098,SUPERTIENDAS CAÑAVERAL MYR,179175,IMPULSO OCCIDENTE 3,2024-04-24,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA 25 UND,,,,2024-05-05,0,10
55214271,2270340,PARRA ISAZA GRUPO INVERSIONISTA S A,179180,IMPULSO SANTANDER 4,2024-04-24,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA 25 UND,,,,2024-04-24,0,8
55215317,2272116,SUPERTIENDAS CAÑAVERAL PALMITEX,179175,IMPULSO OCCIDENTE 3,2024-04-24,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA 25 UND,,,,2024-05-05,0,9
55216587,2271078,ALMACENES PARAISO SA 1,179180,IMPULSO SANTANDER 4,2024-04-24,25111,FECHAS CORTAS,SALSAS,9,MERMELADA DE PIÑA 200 GR,,,,2024-04-27,0,4
55227960,2270616,ALMACENES PARAISO S A -BIC #2,179180,IMPULSO SANTANDER 4,2024-04-25,25111,FECHAS CORTAS,SNACKS,10,MANÍ SAL 180 GR 12 UND CAJA,,,,2024-05-31,0,40
55228168,2270281,F1 CONDOR MYM RIONEGRO,179183,MERCADERISTA CENTRO NORTE 3,2024-04-25,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-25,0,6
55228754,2275915,SUPERMERCADO PARIS LA 72,179160,MERCADERISTA ANTIOQUIA 1,2024-04-25,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-05-11,0,14
55239676,2275153,VIVE SUPER,179171,IMPULSO CENTRO SUR 4,2024-04-26,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-04-29,0,8
55240624,2273475,PREMIUM COLINA,179183,MERCADERISTA CENTRO NORTE 3,2024-04-26,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 400 GR,,,,2024-05-26,0,5
55258978,2270360,SUPERMERCADOS LA CAN.,179180,IMPULSO SANTANDER 4,2024-04-27,25111,FECHAS CORTAS,SNACKS,10,MANÍ LIMÓN 150 GR 12 UND CAJA,,,,2024-05-18,0,15
55259811,2271148,AUTOSERVICIO PRECIO FACIL,179173,IMPULSO COSTA 2,2024-04-27,25111,FECHAS CORTAS,ADEREZOS,1,VINAGRETA 200 GR,,,,2024-04-27,0,0
55261100,2270360,SUPERMERCADOS LA CAN.,179180,IMPULSO SANTANDER 4,2024-04-27,25111,FECHAS CORTAS,SALSAS,9,SALSA BBQ 400 GR,,,,2024-04-30,0,15
55262970,2275486,SUPERMERCADO EL CHAMO LELG,179168,IMPULSO CENTRO SUR 1,2024-04-27,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 400 GR,,,,2024-05-16,0,7
55266632,2275026,SUPERMERCADO PUNTO Y FAMA,179178,IMPULSO SANTANDER 2,2024-04-27,25111,FECHAS CORTAS,SALSAS,9,SALSA BBQ 400 GR,,,,2024-06-22,0,10
55276925,2272101,SUPERNORTE,179172,IMPULSO COSTA 1,2024-04-29,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-06-08,0,8
55278473,2271479,SUPERMERCADO LA GRAN COLOMBIA LOS M,179186,MERCADERISTA OCCIDENTE 3,2024-04-29,25111,FECHAS CORTAS,AVENA,3,AVENA EN HOJUELAS 500 GR,,,,2024-04-29,0,1
55279511,2273645,MONTES LIBERTADORES,179178,IMPULSO SANTANDER 2,2024-04-29,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 400 GR,,,,2024-06-26,0,10
55291960,2272116,SUPERTIENDAS CAÑAVERAL PALMITEX,179175,IMPULSO OCCIDENTE 3,2024-04-29,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA 25 UND,,,,2024-05-05,0,2
55298908,2273788,MERCAFULL,179171,IMPULSO CENTRO SUR 4,2024-04-30,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 170 GR,,,,2024-06-17,0,24
55302459,2273722,FRUVER LA GRANJA SABANETA.,179160,MERCADERISTA ANTIOQUIA 1,2024-04-30,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SOLUBLE GRANULADO 85 GR,,,,2024-04-25,0,8
55310257,2273174,F1 MERQUE MAX BILBAO,179164,IMPULSO CENTRO NORTE 1,2024-04-30,25111,FECHAS CORTAS,SNACKS,10,MANÍ SAL 180 GR 12 UND CAJA,,,,2024-05-30,0,68
55310361,2273185,F1 SABANA RODRIGUEZ TIBABUYES,179164,IMPULSO CENTRO NORTE 1,2024-04-30,25111,FECHAS CORTAS,SNACKS,10,MANÍ SAL 180 GR 12 UND CAJA,,,,2024-07-11,0,11
55320146,2270360,SUPERMERCADOS LA CAN.,179180,IMPULSO SANTANDER 4,2024-05-02,25111,FECHAS CORTAS,SNACKS,10,MANÍ LIMÓN 150 GR 12 UND CAJA,,,,2024-05-18,0,15
55324711,2270360,SUPERMERCADOS LA CAN.,179180,IMPULSO SANTANDER 4,2024-05-02,25111,FECHAS CORTAS,SNACKS,10,MANÍ LIMÓN 150 GR 12 UND CAJA,,,,2024-05-19,0,15
55325824,2275539,SUPERMERCADO 1000 OFERTAS SAS DORAD,179171,IMPULSO CENTRO SUR 4,2024-05-02,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 400 GR,,,,2024-05-09,0,4
55329209,2269854,AUTOSERVICIO EL RODE.,179163,MERCADERISTA CENTRO SUR 1,2024-05-02,25111,FECHAS CORTAS,SNACKS,10,MANI CROCANTE 20 GR 12 UND CAJA,,,,2024-05-14,0,9
55334067,2270616,ALMACENES PARAISO S A -BIC #2,179180,IMPULSO SANTANDER 4,2024-05-02,25111,FECHAS CORTAS,SALSAS,9,MERMELADA DE PIÑA 200 GR,,,,2024-05-30,0,24
55360069,2272468,SUPERMERCADO MI TIA Y YO,179178,IMPULSO SANTANDER 2,2024-05-04,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SOLUBLE GRANULADO 85 GR,,,,2024-05-31,0,3
55369381,2271268,EURO PALMA GRANDE.,179160,MERCADERISTA ANTIOQUIA 1,2024-05-04,25111,FECHAS CORTAS,SNACKS,10,MIX DE ARANDANOS 160 GR 12 UND CAJA,,,,2024-05-24,0,3
55369549,2271260,EURO LAURELES,179160,MERCADERISTA ANTIOQUIA 1,2024-05-04,25111,FECHAS CORTAS,SNACKS,10,MIX DE ARANDANOS 40 GR 8 UND CAJA,,,,2024-05-24,0,1
55372381,2271473,SUPERMERCADO LA CANASTA,179178,IMPULSO SANTANDER 2,2024-05-04,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA 25 UND,,,,2024-06-26,0,10
55373861,2271263,EURO MIXY,179160,MERCADERISTA ANTIOQUIA 1,2024-05-04,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 400 GR,,,,2024-07-02,0,5
55376581,2273717,MERCACENTROS 2000 #4,179169,IMPULSO CENTRO SUR 2,2024-05-04,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-06-01,0,18
55380454,2273469,PREMIUM BATAN,179183,MERCADERISTA CENTRO NORTE 3,2024-05-06,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-05-24,0,15
55385092,2271275,F1 COMUNAL BABILONIA,180092,IMPULSO CENTRO NORTE 4,2024-05-06,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-06-07,0,1
55389508,2275478,SUPERMERCADO DINASTIA BELEN PARQUE.,179160,MERCADERISTA ANTIOQUIA 1,2024-05-06,25111,FECHAS CORTAS,SALSAS,9,SALSA NEGRA 155 ML,,,,2024-06-15,0,4
55389986,2270494,COMUNAL BARRANCAS 2,180092,IMPULSO CENTRO NORTE 4,2024-05-06,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-07-07,0,30
55394186,2275769,SUPERMERCADO BETEL ANTONIO SANTOS,179178,IMPULSO SANTANDER 2,2024-05-06,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA 25 UND,,,,2024-05-25,0,5
55395797,2269854,AUTOSERVICIO EL RODE.,179163,MERCADERISTA CENTRO SUR 1,2024-05-06,25111,FECHAS CORTAS,SNACKS,10,MANI CROCANTE 20 GR 12 UND CAJA,,,,2024-05-14,0,17
55406279,2271198,COMUNAL CEDRITOS,180092,IMPULSO CENTRO NORTE 4,2024-05-07,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-07-08,0,10
55409597,2270360,SUPERMERCADOS LA CAN.,179180,IMPULSO SANTANDER 4,2024-05-07,25111,FECHAS CORTAS,SNACKS,10,MANÍ LIMÓN 150 GR 12 UND CAJA,,,,2024-05-31,0,15
55412236,2272743,F1 VICPAG PRADO,180092,IMPULSO CENTRO NORTE 4,2024-05-07,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SELECTO MOLIDO 454 GR,,,,2024-07-08,0,30
55412909,2274936,SERVIMERCA LA COMPARCITA S.A.S,179160,MERCADERISTA ANTIOQUIA 1,2024-05-07,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SELECTO MOLIDO 220 GR,,,,2024-05-07,0,6
55413901,2270001,DISTRIMERCADOS TEQUENDAMA 130,180092,IMPULSO CENTRO NORTE 4,2024-05-07,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SELECTO MOLIDO 454 GR,,,,2024-07-08,0,37
55415867,2275247,SUPERMERCADO BETEL PRADOS DEL ESTE,179178,IMPULSO SANTANDER 2,2024-05-07,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-07-31,0,6
55423978,2273930,MONTES COLSAG,179178,IMPULSO SANTANDER 2,2024-05-08,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SELECTO MOLIDO 220 GR,,,,2024-06-26,0,1
55426244,2273198,F1 SUPERMERCADO PINAR SUBA,179164,IMPULSO CENTRO NORTE 1,2024-05-08,25111,FECHAS CORTAS,CONDIMENTOS,6,COLOR 50 GR,,,,2024-07-08,0,10
55428935,2275249,SUPERMERCADO BOOM CONQUISTADORES,179160,MERCADERISTA ANTIOQUIA 1,2024-05-08,25111,FECHAS CORTAS,SALSAS,9,SALSA BBQ 180 GR,,,,2024-06-21,0,1
55429848,2275289,SUPERMERCADO SURTICENTRO,179183,MERCADERISTA CENTRO NORTE 3,2024-05-08,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-05-30,0,25
55430373,2275769,SUPERMERCADO BETEL ANTONIO SANTOS,179178,IMPULSO SANTANDER 2,2024-05-08,25111,FECHAS CORTAS,SNACKS,10,MANÍ SAL 35 GR 8 UND CAJA,,,,2024-05-25,0,14
55436391,2274933,VAQUITA LA AMERICA.,179160,MERCADERISTA ANTIOQUIA 1,2024-05-08,25111,FECHAS CORTAS,SALSAS,9,SALSA BBQ 400 GR,,,,2024-06-20,0,3
55437118,2270616,ALMACENES PARAISO S A -BIC #2,179180,IMPULSO SANTANDER 4,2024-05-08,25111,FECHAS CORTAS,SNACKS,10,MANÍ SAL 180 GR 12 UND CAJA,,,,2024-05-18,0,24
55438583,2270431,EL GRAN KIOSCO JUNIOR,179187,MERCADERISTA SANTANDER 1,2024-05-08,25111,FECHAS CORTAS,SNACKS,10,MANÍ SAL 180 GR 12 UND CAJA,,,,2024-05-18,0,9
55440438,2270360,SUPERMERCADOS LA CAN.,179180,IMPULSO SANTANDER 4,2024-05-08,25111,FECHAS CORTAS,SNACKS,10,MANÍ LIMÓN 150 GR 12 UND CAJA,,,,2024-05-31,0,15
55440478,2270360,SUPERMERCADOS LA CAN.,179180,IMPULSO SANTANDER 4,2024-05-08,25111,FECHAS CORTAS,SNACKS,10,MANÍ LIMÓN 150 GR 12 UND CAJA,,,,2024-05-31,0,15
55443803,2273469,PREMIUM BATAN,179183,MERCADERISTA CENTRO NORTE 3,2024-05-09,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-05-21,0,24
55445450,2271255,EURO FLORIDA,179160,MERCADERISTA ANTIOQUIA 1,2024-05-09,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 400 GR,,,,2024-06-24,0,3
55446051,2271233,EL RODEO,179163,MERCADERISTA CENTRO SUR 1,2024-05-09,25111,FECHAS CORTAS,SALSAS,9,SALSA BBQ 180 GR,,,,2024-05-25,0,8
55451526,2275102,SUPERTIENDAS COMUNAL FONTIBON,179171,IMPULSO CENTRO SUR 4,2024-05-09,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SELECTO MOLIDO 220 GR,,,,2024-06-08,0,2
55466410,2271250,EURO ARKADIA.,179160,MERCADERISTA ANTIOQUIA 1,2024-05-10,25111,FECHAS CORTAS,SALSAS,9,SALSA BBQ 400 GR,,,,2024-06-22,0,2
55471831,2272312,PREMIUM PRADO 2,180092,IMPULSO CENTRO NORTE 4,2024-05-10,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 170 GR,,,,2024-06-10,0,1
